<doc id="wr_1763-03-02" attrs="word id hi label cert" year="1763" month="03" day="02" corpus="2" cert="0.984">
<docTitle id="docTitle_1">
Num.	w1_d748e3502	NO	NO	1.00
18.	w2_d748e3504	NO	NO	1.00
Mittwochs=anhang	w3_d748e3506	NO	NO	1.00
den	w4_d748e3508	NO	NO	1.00
2.	w5_d748e3510	NO	NO	1.00
Martii	w6_d748e3512	NO	NO	1.00
1763.	w7_d748e3514	NO	NO	1.00
Wienerisches	w1_d748e3429	NO	NO	1.00
DIARIUM	w2_d748e3429	NO	NO	1.00
</docTitle>
<imprimatur id="imp6_d748e3384">
Gedruckt	w1_d748e3444	NO	NO	1.00
in	w3_d748e3447	NO	NO	1.00
dem	w5_d748e3450	NO	NO	1.00
Kais.	w7_d748e3453	NO	NO	0.98
Kön.	w9_d748e3456	NO	NO	1.00
privileg.	w11_d748e3459	NO	NO	0.97
Zeitungs=verlag	w13_d748e3463	NO	NO	1.00
und	w15_d748e3466	NO	NO	1.00
Buch	w17_d748e3469	NO	NO	1.00
druckerey	w1_d748e3474	NO	NO	1.00
im	w3_d748e3477	NO	NO	1.00
neuen	w5_d748e3480	NO	NO	1.00
Michaeler=haus	w7_d748e3483	NO	NO	1.00
mit	w9_d748e3486	NO	NO	1.00
von	w11_d748e3489	NO	NO	1.00
Ghelischen	w13_d748e3493	NO	NO	1.00
Schriften.	w15_d748e3496	NO	NO	0.94
</imprimatur>
<head id="h2_d748e3519">
Fortsetzung	w1_d748e3523	NO	NO	0.97
der	w3_d748e3526	NO	NO	1.00
Königl.	w5_d748e3529	NO	NO	1.00
Französi	w7_d748e3532	NO	NO	0.97
schen	w1_d748e3537	NO	NO	1.00
Ordinanz	w3_d748e3540	NO	NO	1.00
wegen	w5_d748e3543	NO	NO	0.96
der	w7_d748e3546	NO	NO	1.00
Fran	w9_d748e3549	NO	NO	0.92
zösisthen	w1_d748e3554	NO	NO	0.92
Jnfanterie	w3_d748e3557	NO	NO	1.00
rc.	w5_d748e3560	NO	NO	0.83
</head>
<head id="h2_d748e3566">
Art.	w1_d748e3570	NO	NO	1.00
85.	w3_d748e3573	NO	NO	1.00
(Jsselle	w5_d748e3576	NO	NO	0.74
abgedankte	w7_d748e3579	NO	NO	1.00
oder	w9_d748e3582	NO	NO	1.00
nach	w11_d748e3585	NO	NO	0.99
Haus	w1_d748e3590	NO	NO	1.00
geschickte	w3_d748e3593	NO	NO	1.00
Soldater	w5_d748e3596	NO	NO	0.96
8	w1_d748e3601	NO	NO	0.50
</head>
<p id="p4_d748e3604">
werden	w1_d748e3608	NO	NO	1.00
nach	w3_d748e3611	NO	NO	0.95
denen	w5_d748e3614	NO	NO	0.94
Pro	w7_d748e3617	NO	NO	1.00
vinzen,	w1_d748e3622	NO	NO	0.93
wo	w3_d748e3625	NO	NO	1.00
sie	w5_d748e3628	NO	NO	0.92
her	w7_d748e3631	NO	NO	1.00
sind,	w9_d748e3634	NO	NO	0.99
in	w11_d748e3637	NO	NO	1.00
verschiedene	w13_d748e3641	NO	NO	0.98
Classen	w1_d748e3646	NO	NO	1.00
getheilt	w3_d748e3649	NO	NO	0.98
und	w5_d748e3652	NO	NO	1.00
etappen=weis	w7_d748e3655	NO	NO	1.00
durch	w9_d748e3658	NO	NO	1.00
da	w11_d748e3661	NO	NO	1.00
zu	w1_d748e3667	NO	NO	1.00
zu	w3_d748e3670	NO	NO	1.00
bestellende	w5_d748e3673	NO	NO	1.00
Officiers	w7_d748e3676	NO	NO	1.00
abgeführt,	w9_d748e3679	NO	NO	0.99
welche	w11_d748e3682	NO	NO	1.00
die	w1_d748e3687	NO	NO	1.00
Listen	w3_d748e3690	NO	NO	1.00
derselben,	w5_d748e3693	NO	NO	0.97
und	w7_d748e3696	NO	NO	1.00
ihre	w9_d748e3699	NO	NO	1.00
Abschiede	w11_d748e3702	NO	NO	0.99
bis	w13_d748e3706	NO	NO	1.00
zu	w1_d748e3711	NO	NO	1.00
der	w3_d748e3714	NO	NO	0.93
ersten	w5_d748e3717	NO	NO	0.98
Stadt	w7_d748e3720	NO	NO	0.93
der	w9_d748e3723	NO	NO	1.00
Provinz,	w11_d748e3726	NO	NO	1.00
woraus	w13_d748e3730	NO	NO	0.97
sie	w1_d748e3735	NO	NO	1.00
sind,	w3_d748e3738	NO	NO	1.00
zu	w5_d748e3741	NO	NO	1.00
sich	w7_d748e3744	NO	NO	1.00
zu	w9_d748e3747	NO	NO	1.00
nehmen	w11_d748e3750	NO	NO	1.00
haben.	w13_d748e3754	NO	NO	1.00
Sr.	w15_d748e3757	NO	NO	0.99
Majestät	w1_d748e3763	NO	NO	1.00
Meinung	w3_d748e3766	NO	NO	1.00
ist,	w5_d748e3769	NO	NO	0.88
daß	w7_d748e3772	NO	NO	1.00
die	w9_d748e3775	NO	NO	0.89
Officiers	w11_d748e3778	NO	NO	1.00
alsdann	w1_d748e3783	NO	NO	0.99
diese	w3_d748e3786	NO	NO	0.98
Soldaten	w5_d748e3789	NO	NO	1.00
dem	w7_d748e3792	NO	NO	1.00
Jntendanten	w9_d748e3795	NO	NO	1.00
dessen	w1_d748e3800	NO	NO	1.00
Subdelegirten,	w3_d748e3803	NO	NO	1.00
oder	w5_d748e3806	NO	NO	1.00
denen	w7_d748e3809	NO	NO	1.00
Munici	w9_d748e3812	NO	NO	1.00
pal=obrigkeiten	w1_d748e3817	NO	NO	1.00
einer	w3_d748e3820	NO	NO	0.99
solchen	w5_d748e3823	NO	NO	1.00
Stadt	w7_d748e3826	NO	NO	1.00
gegen	w9_d748e3829	NO	NO	1.00
Schein	w1_d748e3835	NO	NO	0.99
überliefern,	w3_d748e3838	NO	NO	0.99
welcher	w5_d748e3841	NO	NO	1.00
Schein	w7_d748e3844	NO	NO	1.00
mit	w9_d748e3847	NO	NO	1.00
der	w11_d748e3850	NO	NO	0.81
Liste	w1_d748e3855	NO	NO	1.00
dem	w3_d748e3858	NO	NO	1.00
Staats=secretario	w5_d748e3861	NO	NO	1.00
zu	w7_d748e3864	NO	NO	1.00
überschicken.	w9_d748e3867	NO	NO	0.98
Die	w1_d748e3872	NO	NO	1.00
Abschiede	w3_d748e3875	NO	NO	0.95
werden	w5_d748e3878	NO	NO	0.98
denen	w7_d748e3881	NO	NO	0.98
Soldaten	w9_d748e3884	NO	NO	1.00
durch	w11_d748e3887	NO	NO	0.97
die	w1_d748e3892	NO	NO	1.00
Jntendanten,	w3_d748e3895	NO	NO	1.00
deren	w5_d748e3898	NO	NO	1.00
Subdelegirte	w7_d748e3901	NO	NO	0.96
oder	w9_d748e3904	NO	NO	0.99
</p>
<p id="p6_d748e3907">
andere	w1_d748e3911	NO	NO	0.95
Municipal=obrigkeiten	w3_d748e3914	NO	NO	1.00
erst	w5_d748e3917	NO	NO	1.00
bey	w7_d748e3920	NO	NO	1.00
ihrer	w9_d748e3923	NO	NO	1.00
Ankunft	w1_d748e3928	NO	NO	1.00
an	w3_d748e3931	NO	NO	1.00
dem	w5_d748e3934	NO	NO	1.00
Ort	w7_d748e3937	NO	NO	0.90
ihrer	w9_d748e3940	NO	NO	1.00
Wohnung	w11_d748e3943	NO	NO	1.00
ausge	w13_d748e3947	NO	NO	1.00
händiget.	w1_d748e3952	NO	NO	1.00
Die	w3_d748e3955	NO	NO	1.00
Officiers,	w5_d748e3958	NO	NO	1.00
so	w7_d748e3961	NO	NO	1.00
sie	w9_d748e3964	NO	NO	1.00
geführt,	w11_d748e3967	NO	NO	0.89
gehen	w1_d748e3973	NO	NO	1.00
auf	w3_d748e3976	NO	NO	1.00
Königl.	w5_d748e3979	NO	NO	1.00
Routen,	w7_d748e3982	NO	NO	1.00
die	w9_d748e3985	NO	NO	0.87
ihnen	w11_d748e3988	NO	NO	1.00
die	w13_d748e3992	NO	NO	0.94
Jntendanten	w1_d748e3997	NO	NO	1.00
der	w3_d748e4000	NO	NO	1.00
Provinzen	w5_d748e4003	NO	NO	1.00
anweisen	w7_d748e4006	NO	NO	0.97
wer	w9_d748e4009	NO	NO	1.00
den,	w1_d748e4014	NO	NO	1.00
wieder	w3_d748e4017	NO	NO	1.00
zurück,	w5_d748e4020	NO	NO	0.95
und	w7_d748e4023	NO	NO	1.00
Se.	w9_d748e4026	NO	NO	1.00
Majestät	w11_d748e4029	NO	NO	1.00
be	w13_d748e4033	NO	NO	1.00
halten	w1_d748e4038	NO	NO	1.00
sich	w3_d748e4041	NO	NO	0.99
vor,	w5_d748e4044	NO	NO	1.00
ihnen,	w7_d748e4047	NO	NO	0.94
wann	w9_d748e4050	NO	NO	1.00
sie	w11_d748e4053	NO	NO	1.00
die	w13_d748e4057	NO	NO	1.00
be	w15_d748e4060	NO	NO	0.98
scheinigte	w1_d748e4066	NO	NO	0.99
Ueberlieferungs=listen,	w3_d748e4069	NO	NO	0.94
der	w5_d748e4072	NO	NO	1.00
ihnen	w7_d748e4075	NO	NO	1.00
aufgetragenen	w1_d748e4080	NO	NO	0.99
Mannschaft	w3_d748e4083	NO	NO	0.98
werden	w5_d748e4086	NO	NO	0.92
einge	w7_d748e4089	NO	NO	0.92
schickt	w1_d748e4094	NO	NO	0.95
haben,	w3_d748e4097	NO	NO	0.99
jedem	w5_d748e4100	NO	NO	0.93
solcher	w7_d748e4103	NO	NO	0.97
Officiers	w9_d748e4106	NO	NO	1.00
eine	w11_d748e4109	NO	NO	1.00
