<doc id="edoc_wd_1728-07-28" attrs="word" year="1728" month="07" day="28" corpus="1">
<head id="hl1">
Aus	w54
Spanien	w55
<g/>
.
</head>
<p id="p4">
MAdrid	w57
29	w58
<g/>
.
Junii	w60
<g/>
.
Obwolen	w62
der	w63
König	w64
seither	w65
3	w66
<g/>
.
Wochen	w68
sein	w69
Zimmer	w70
hütet	w71
<g/>
/
so	w73
unterlassen	w74
doch	w75
Seine	w76
Majestät	w77
gleichwol	w78
nicht	w79
<g/>
/
zum	w81
öftern	w82
mit	w83
dero	w84
Minister	w85
Confe Conferenz	w86
<g/>
-
renz	w88
zu	w89
halten	w90
<g/>
.
Am	w92
Donnerstag	w93
wur=de	w94
<g/>
=
bey	w96
Hof	w97
der	w98
Namens	w99
<g/>
=
Tag	w101
Jhrer	w102
Majestät	w103
des	w104
Königs	w105
von	w106
Portugall	w107
mit	w108
grossen	w109
Pracht	w110
gefeyret	w111
<g/>
.
Der	w113
Kö=nig	w114
<g/>
=
hat	w116
den	w117
Obristen	w118
<g/>
/
Don	w120
Louis	w121
de	w122
Guendica	w123
<g/>
,
Gouverneur	w125
der	w126
Stadt	w127
<g/>
/
und	w129
des	w130
Hafens	w131
von	w132
Callao	w133
<g/>
,
in	w135
der	w136
Provintz	w137
von	w138
Peru	w139
<g/>
,
zum	w141
Brigavier	w142
von	w143
seinen	w144
Armeen	w145
gemacht	w146
<g/>
.
</p>
<p id="p5">
Zufolg	w148
Briefen	w149
von	w150
Santa	w151
Crux	w152
<g/>
,
in	w154
der	w155
Barbarey	w156
<g/>
/
von	w158
dem	w159
20sten	w160
May	w161
<g/>
.
hätte	w163
sich	w164
Muley	w165
<g/>
-
Hamet	w167
zu	w168
Feld	w169
bege=ben	w170
<g/>
=
<g/>
/
um	w173
Muley	w174
<g/>
-
Abdemelec	w176
<g/>
/
seinen	w178
Bruder	w179
<g/>
/
welcher	w181
vor	w182
einigen	w183
Monaten	w184
zum	w185
König	w186
von	w187
Mequinez	w188
ausgeruffen	w189
worden	w190
<g/>
/
zu	w192
bekriegen	w193
<g/>
/
und	w195
daß	w196
er	w197
<g/>
/
um	w199
in	w200
seinem	w201
Vorhaben	w202
desto	w203
besser	w204
fortzu=fahren	w205
<g/>
=
<g/>
/
an	w208
die	w209
Einwohner	w210
von	w211
Maroc Marocco	w212
<g/>
-
co	w214
<g/>
,
und	w216
Salee	w217
<g/>
,
um	w219
sie	w220
in	w221
seine	w222
Parthey	w223
zu	w224
ziehen	w225
<g/>
/
geschrieben	w227
hätte	w228
<g/>
/
daß	w230
er	w231
sie	w232
in	w233
Stand	w234
setzen	w235
wolle	w236
<g/>
/
weit	w238
vortheilhaf=tigere	w239
<g/>
=
See	w241
<g/>
=
Armament	w243
en	w244
<g/>
/
als	w246
unter	w247
der	w248
Regierung	w249
des	w250
Königs	w251
<g/>
/
seines	w253
Vatters	w254
<g/>
/
zu	w256
machen	w257
<g/>
.
Jndessen	w259
melden	w260
diese	w261
Brie=fe	w262
<g/>
=
auch	w264
<g/>
/
daß	w266
man	w267
nicht	w268
glaubte	w269
<g/>
/
daß	w271
dieser	w272
Printz	w273
in	w274
seinem	w275
Vorhaben	w276
<g/>
/
um	w278
sei=nen	w279
<g/>
=
Bruder	w281
wider	w282
von	w283
Thron	w284
zu	w285
stossen	w286
<g/>
/
</p>
<p id="p6">
vermögen	w288
würde	w289
<g/>
/
weil	w291
dieser	w292
durchge=hends	w293
<g/>
=
von	w295
dem	w296
Volk	w297
sehr	w298
geliebet	w299
werde	w300
<g/>
.
</p>
<head id="hl2">
Aus	w302
Jtalien	w303
<g/>
.
</head>
<p id="p7">
Neapel	w305
6	w306
<g/>
.
Julii	w308
<g/>
.
Donnerstag	w310
vor	w311
<g/>
=
Mittag	w313
seynd	w314
in	w315
den	w316
hiesigen	w317
Hafen	w318
4	w319
<g/>
.
Maltesische	w321
Galeren	w322
mit	w323
ihrem	w324
Herrn	w325
Generalen	w326
<g/>
/
Grafen	w328
von	w329
Harrach	w330
<g/>
/
und	w332
vielen	w333
andern	w334
Cavalieren	w335
eingeloffen	w336
<g/>
/
besagter	w338
General	w339
wurde	w340
sodann	w341
mit	w342
de=nen	w343
<g/>
=
Kutschen	w345
Seiner	w346
Eminentz	w347
unsers	w348
Vice	w349
