<doc id="wr_1761-01-31" attrs="word id hi label cert" year="1761" month="01" day="31" corpus="2" cert="0.986">
<docTitle id="docTitle_1">
Num.	w1_d531e3132	NO	NO	1.00
9.	w2_d531e3134	NO	NO	1.00
Samstags=anhang	w3_d531e3136	NO	NO	1.00
31.	w4_d531e3138	NO	NO	1.00
Januarii.	w5_d531e3140	NO	NO	1.00
1761.	w6_d531e3142	NO	NO	1.00
Wienerisches	w1_d531e3041	NO	NO	1.00
DIARIUM	w2_d531e3041	NO	NO	1.00
</docTitle>
<imprimatur id="imp6_d531e3001">
Gedruckt	w1_d531e3074	NO	NO	0.99
in	w3_d531e3077	NO	NO	1.00
dem	w5_d531e3080	NO	NO	1.00
Kaiserl.	w7_d531e3083	NO	NO	1.00
Kön.	w9_d531e3086	NO	NO	1.00
privilegirten	w11_d531e3089	NO	NO	0.97
Zeitungs=verlag	w13_d531e3093	NO	NO	0.97
und	w15_d531e3096	NO	NO	0.84
Buch	w17_d531e3099	NO	NO	0.94
druckerey	w1_d531e3104	NO	NO	1.00
im	w3_d531e3107	NO	NO	1.00
neuen	w5_d531e3110	NO	NO	1.00
Michaeler=haus	w7_d531e3113	NO	NO	1.00
mit	w9_d531e3116	NO	NO	0.86
von	w11_d531e3119	NO	NO	1.00
Ghelischen	w13_d531e3123	NO	NO	1.00
Schriften	w15_d531e3126	NO	NO	0.92
</imprimatur>
<head id="h2_d531e3147">
London	w1_d531e3151	NO	NO	1.00
16.	w3_d531e3154	NO	NO	1.00
Jan.	w5_d531e3157	NO	NO	0.90
</head>
<p id="p4_d531e3160">
DEn	w1_d531e3164	NO	NO	0.91
10.	w3_d531e3167	NO	NO	1.00
dieses	w5_d531e3170	NO	NO	1.00
sind	w7_d531e3173	NO	NO	0.94
3.	w9_d531e3176	NO	NO	1.00
Fell=eisen	w11_d531e3179	NO	NO	1.00
aus	w13_d531e3183	NO	NO	1.00
Holland,	w1_d531e3188	NO	NO	1.00
und	w3_d531e3191	NO	NO	1.00
3.	w5_d531e3194	NO	NO	0.97
aus	w7_d531e3197	NO	NO	1.00
Flandern	w9_d531e3200	NO	NO	1.00
all	w11_d531e3203	NO	NO	1.00
hier	w1_d531e3208	NO	NO	1.00
angelanget;	w3_d531e3211	NO	NO	1.00
zu	w5_d531e3214	NO	NO	0.95
gleicher	w7_d531e3217	NO	NO	1.00
Zeit	w9_d531e3220	NO	NO	1.00
kame	w1_d531e3226	NO	NO	1.00
ein	w3_d531e3229	NO	NO	1.00
Courrier	w5_d531e3232	NO	NO	1.00
von	w7_d531e3235	NO	NO	1.00
der	w9_d531e3238	NO	NO	1.00
vereinigten	w11_d531e3241	NO	NO	1.00
Ar	w13_d531e3245	NO	NO	1.00
mee	w1_d531e3250	NO	NO	1.00
mit	w3_d531e3253	NO	NO	0.89
wichtigen	w5_d531e3256	NO	NO	0.99
Depeschen,	w7_d531e3259	NO	NO	1.00
welche	w9_d531e3262	NO	NO	1.00
dem	w11_d531e3265	NO	NO	1.00
Vernehmen	w1_d531e3270	NO	NO	1.00
nach	w3_d531e3273	NO	NO	1.00
einen	w5_d531e3276	NO	NO	0.91
Plan	w7_d531e3279	NO	NO	1.00
von	w9_d531e3282	NO	NO	1.00
einer	w11_d531e3285	NO	NO	0.96
ent	w13_d531e3289	NO	NO	1.00
scheidenden	w1_d531e3294	NO	NO	1.00
Unternehmung	w3_d531e3297	NO	NO	1.00
zum	w5_d531e3300	NO	NO	1.00
Beschluß	w7_d531e3303	NO	NO	1.00
der	w1_d531e3309	NO	NO	1.00
heurigen	w3_d531e3312	NO	NO	0.94
Campagne,	w5_d531e3315	NO	NO	1.00
alsdann	w7_d531e3318	NO	NO	0.94
aber	w9_d531e3321	NO	NO	1.00
ver	w11_d531e3324	NO	NO	1.00
schiedene	w1_d531e3329	NO	NO	0.95
Vorkehrungen	w3_d531e3332	NO	NO	1.00
zur	w5_d531e3335	NO	NO	1.00
Vermehrung	w7_d531e3338	NO	NO	1.00
der	w9_d531e3341	NO	NO	1.00
Hülfs=trupen,	w1_d531e3346	NO	NO	0.98
und	w3_d531e3349	NO	NO	1.00
Errichtung	w5_d531e3352	NO	NO	1.00
einiger	w7_d531e3355	NO	NO	0.96
Ma	w9_d531e3358	NO	NO	1.00
gazine	w1_d531e3363	NO	NO	1.00
für	w3_d531e3366	NO	NO	1.00
den	w5_d531e3369	NO	NO	1.00
künftigen	w7_d531e3372	NO	NO	0.91
Feld=zug	w9_d531e3375	NO	NO	1.00
enthal	w11_d531e3378	NO	NO	1.00
ten	w1_d531e3384	NO	NO	1.00
sollen.	w3_d531e3387	NO	NO	0.94
</p>
<p id="p6_d531e3390">
Man	w1_d531e3394	NO	NO	1.00
sagt,	w3_d531e3397	NO	NO	1.00
daß	w5_d531e3400	NO	NO	0.91
sich	w7_d531e3403	NO	NO	0.99
der	w9_d531e3406	NO	NO	0.97
Hof,	w11_d531e3409	NO	NO	1.00
ungeach	w13_d531e3413	NO	NO	1.00
tet	w1_d531e3418	NO	NO	1.00
der	w3_d531e3421	NO	NO	0.99
grossen	w5_d531e3424	NO	NO	1.00
Expedition,	w7_d531e3427	NO	NO	1.00
so	w9_d531e3430	NO	NO	1.00
man	w11_d531e3433	NO	NO	1.00
im	w13_d531e3437	NO	NO	1.00
Schilde	w1_d531e3442	NO	NO	0.94
führet,	w3_d531e3445	NO	NO	0.94
entschlossen	w5_d531e3448	NO	NO	1.00
habe,	w7_d531e3451	NO	NO	1.00
das	w9_d531e3454	NO	NO	1.00
bis	w11_d531e3457	NO	NO	1.00
hero	w1_d531e3463	NO	NO	1.00
geführte	w3_d531e3466	NO	NO	1.00
Kriegs=system	w5_d531e3469	NO	NO	1.00
zu	w7_d531e3472	NO	NO	1.00
verändern.	w9_d531e3475	NO	NO	0.98
Deme	w1_d531e3480	NO	NO	1.00
zufolge	w3_d531e3483	NO	NO	1.00
sollen	w5_d531e3486	NO	NO	1.00
jene	w7_d531e3489	NO	NO	0.88
Hülfs=trupen,	w9_d531e3492	NO	NO	0.96
so	w1_d531e3497	NO	NO	1.00
allschon	w3_d531e3500	NO	NO	1.00
im	w5_d531e3503	NO	NO	1.00
Engländischen	w7_d531e3506	NO	NO	0.97
Sold	w9_d531e3509	NO	NO	1.00
stehen,	w11_d531e3512	NO	NO	0.95
und	w1_d531e3517	NO	NO	1.00
ein	w3_d531e3520	NO	NO	1.00
anderes	w5_d531e3523	NO	NO	0.97
Corps,	w7_d531e3526	NO	NO	1.00
so	w9_d531e3529	NO	NO	1.00
man	w11_d531e3532	NO	NO	1.00
erst	w13_d531e3536	NO	NO	1.00
ein	w15_d531e3539	NO	NO	1.00
</p>
<p id="p8_d531e3542">
zudingen	w1_d531e3546	NO	NO	1.00
willens	w3_d531e3549	NO	NO	1.00
ist,	w5_d531e3552	NO	NO	1.00
welche	w7_d531e3555	NO	NO	1.00
zusammen	w9_d531e3558	NO	NO	1.00
ei	w11_d531e3561	NO	NO	1.00
ne	w1_d531e3566	NO	NO	1.00
Armee	w3_d531e3569	NO	NO	1.00
von	w5_d531e3572	NO	NO	1.00
80000.	w7_d531e3575	NO	NO	1.00
Mann	w9_d531e3578	NO	NO	1.00
ausmachen	w11_d531e3581	NO	NO	0.97
werden,	w1_d531e3586	NO	NO	1.00
zur	w3_d531e3589	NO	NO	0.96
Bedeckung	w5_d531e3592	NO	NO	1.00
der	w7_d531e3595	NO	NO	1.00
Hanovrischen	w9_d531e3598	NO	NO	0.96
Landen	w1_d531e3604	NO	NO	0.93
gewidmet	w3_d531e3607	NO	NO	0.95
seyn.	w5_d531e3610	NO	NO	1.00
Was	w7_d531e3613	NO	NO	1.00
die	w9_d531e3616	NO	NO	1.00
Englän	w11_d531e3619	NO	NO	1.00
dische	w1_d531e3624	NO	NO	0.99
Trupen	w3_d531e3627	NO	NO	1.00
anbelanget,	w5_d531e3630	NO	NO	0.95
so	w7_d531e3633	NO	NO	1.00
wird	w9_d531e3636	NO	NO	1.00
man	w11_d531e3639	NO	NO	1.00
selbe	w13_d531e3643	NO	NO	1.00
an	w1_d531e3648	NO	NO	1.00
den	w3_d531e3651	NO	NO	1.00
Unter=rhein	w5_d531e3654	NO	NO	0.96
detaschiren,	w7_d531e3657	NO	NO	1.00
und	w9_d531e3660	NO	NO	1.00
zu	w11_d531e3663	NO	NO	1.00
einem	w1_d531e3668	NO	NO	1.00
andern	w3_d531e3671	NO	NO	1.00
Corps,	w5_d531e3674	NO	NO	1.00
so	w7_d531e3677	NO	NO	1.00
man	w9_d531e3680	NO	NO	1.00
aus	w11_d531e3683	NO	NO	1.00
Eng	w13_d531e3687	NO	NO	1.00
und	w1_d531e3693	NO	NO	1.00
Jrrland	w3_d531e3696	NO	NO	1.00
alldahin	w5_d531e3699	NO	NO	1.00
abschicken	w7_d531e3702	NO	NO	0.98
wird,	w9_d531e3705	NO	NO	1.00
stos	w11_d531e3708	NO	NO	1.00
sen	w1_d531e3713	NO	NO	1.00
lassen,	w3_d531e3716	NO	NO	0.99
diese	w5_d531e3719	NO	NO	0.82
Trupen	w7_d531e3722	NO	NO	1.00
zusammen	w9_d531e3725	NO	NO	1.00
sollen	w11_d531e3728	NO	NO	1.00
ein	w1_d531e3733	NO	NO	1.00
abermaliges	w3_d531e3736	NO	NO	1.00
Corps	w5_d531e3739	NO	NO	1.00
von	w7_d531e3742	NO	NO	1.00
50000.	w9_d531e3745	NO	NO	1.00
Mann	w11_d531e3748	NO	NO	0.99
formiren,	w1_d531e3753	NO	NO	1.00
und	w3_d531e3756	NO	NO	1.00
von	w5_d531e3759	NO	NO	1.00
einem	w7_d531e3762	NO	NO	1.00
Engländischen	w9_d531e3765	NO	NO	1.00
Ge	w11_d531e3768	NO	NO	0.86
neral	w1_d531e3774	NO	NO	1.00
commandiret	w3_d531e3777	NO	NO	0.99
werden.	w5_d531e3780	NO	NO	1.00
Man	w7_d531e3783	NO	NO	1.00
schmei	w9_d531e3786	NO	NO	1.00
cheit	w1_d531e3791	NO	NO	1.00
sich	w3_d531e3794	NO	NO	1.00
schon	w5_d531e3797	NO	NO	1.00
zum	w7_d531e3800	NO	NO	1.00
voraus,	w9_d531e3803	NO	NO	1.00
daß	w11_d531e3806	NO	NO	1.00
diese	w13_d531e3810	NO	NO	1.00
Vorkeh	w15_d531e3813	NO	NO	1.00
rungen	w1_d531e3818	NO	NO	1.00
überhaupts	w3_d531e3821	NO	NO	1.00
unseren	w5_d531e3824	NO	NO	0.99
Bundsgenos	w7_d531e3827	NO	NO	1.00
senen	w1_d531e3832	NO	NO	0.97
mit	w3_d531e3835	NO	NO	1.00
mehrerem	w5_d531e3838	NO	NO	1.00
Nachdruck	w7_d531e3841	NO	NO	0.96
zur	w9_d531e3844	NO	NO	1.00
Ecrei	w11_d531e3847	NO	NO	0.94
chung	w1_d531e3853	NO	NO	1.00
ihrer	w3_d531e3856	NO	NO	1.00
Entzwecke	w5_d531e3859	NO	NO	1.00
werden	w7_d531e3862	NO	NO	1.00
verhülflich	w9_d531e3865	NO	NO	1.00
seyn	w1_d531e3870	NO	NO	1.00
können,	w3_d531e3873	NO	NO	1.00
ins	w5_d531e3876	NO	NO	1.00
besondere	w7_d531e3879	NO	NO	1.00
aben	w9_d531e3882	NO	NO	0.94
unserer	w11_d531e3885	NO	NO	1.00
Nation	w1_d531e3890	NO	NO	0.96
mehrere	w3_d531e3893	NO	NO	0.96
Vortheile	w5_d531e3896	NO	NO	1.00
verschaffen	w7_d531e3899	NO	NO	1.00
wer	w9_d531e3902	NO	NO	1.00
den.	w1_d531e3907	NO	NO	1.00
</p>
<p id="p14_d531e3921">
