<doc id="wr_1761-04-01" attrs="word id hi label cert" year="1761" month="04" day="01" corpus="2" cert="0.988">
<docTitle id="docTitle_1">
Num.	w1_d548e3087	NO	NO	1.00
26.	w2_d548e3089	NO	NO	1.00
Mittwochs=anhang	w3_d548e3091	NO	NO	1.00
1.	w4_d548e3093	NO	NO	1.00
April	w5_d548e3095	NO	NO	1.00
1761.	w6_d548e3097	NO	NO	1.00
Wienerisches	w1_d548e2999	NO	NO	1.00
DIARIUM	w2_d548e2999	NO	NO	1.00
</docTitle>
<imprimatur id="imp6_d548e2964">
Gedruckt	w1_d548e3030	NO	NO	1.00
in	w3_d548e3033	NO	NO	1.00
dem	w5_d548e3036	NO	NO	1.00
Kaiserl.	w7_d548e3039	NO	NO	0.95
Kön.	w9_d548e3042	NO	NO	1.00
privilegirten	w11_d548e3045	NO	NO	1.00
Zeitungs=verlag	w13_d548e3049	NO	NO	1.00
und	w15_d548e3052	NO	NO	1.00
Buch	w17_d548e3055	NO	NO	1.00
druckerey	w1_d548e3060	NO	NO	1.00
im	w3_d548e3063	NO	NO	1.00
neuen	w5_d548e3066	NO	NO	1.00
Michaeler=haus	w7_d548e3069	NO	NO	0.99
mit	w9_d548e3072	NO	NO	1.00
von	w11_d548e3075	NO	NO	1.00
Ghelischen	w13_d548e3079	NO	NO	1.00
Schriften	w15_d548e3082	NO	NO	0.96
</imprimatur>
<head id="h2_d548e3102">
Londen	w1_d548e3106	NO	NO	1.00
13.	w3_d548e3109	NO	NO	1.00
Martii.	w5_d548e3112	NO	NO	0.97
</head>
<p id="p4_d548e3115">
Achdeme	w1_d548e3119	NO	NO	0.98
Se.	w3_d548e3122	NO	NO	0.89
Majest.	w5_d548e3125	NO	NO	1.00
der	w7_d548e3128	NO	NO	1.00
König	w9_d548e3131	NO	NO	1.00
am	w11_d548e3134	NO	NO	1.00
4	w1_d548e3139	NO	NO	1.00
und	w3_d548e3142	NO	NO	1.00
5.	w5_d548e3145	NO	NO	0.92
denen	w7_d548e3148	NO	NO	0.99
beeden	w9_d548e3151	NO	NO	0.98
Parlaments	w11_d548e3154	NO	NO	1.00
8	w1_d548e3159	NO	NO	0.38
häusern	w1_d548e3165	NO	NO	1.00
durch	w3_d548e3168	NO	NO	0.96
eine	w5_d548e3171	NO	NO	1.00
Bottschaft	w7_d548e3174	NO	NO	0.99
Dero	w9_d548e3177	NO	NO	1.00
Verlangen	w1_d548e3182	NO	NO	1.00
zu	w3_d548e3185	NO	NO	0.84
wissen	w5_d548e3188	NO	NO	1.00
gethan,	w7_d548e3191	NO	NO	0.99
um	w9_d548e3194	NO	NO	1.00
sich	w11_d548e3197	NO	NO	1.00
in	w13_d548e3201	NO	NO	1.00
den	w15_d548e3204	NO	NO	1.00
Stand	w1_d548e3209	NO	NO	1.00
gesetzt	w3_d548e3212	NO	NO	1.00
zu	w5_d548e3215	NO	NO	1.00
sehen,	w7_d548e3218	NO	NO	0.97
die	w9_d548e3221	NO	NO	1.00
vorfallende	w11_d548e3224	NO	NO	1.00
auf	w13_d548e3228	NO	NO	1.00
serordentliche	w1_d548e3233	NO	NO	1.00
Kriegs=unkösten	w3_d548e3236	NO	NO	1.00
im	w5_d548e3239	NO	NO	1.00
lauffen	w7_d548e3242	NO	NO	0.99
den	w1_d548e3248	NO	NO	1.00
Jahr	w3_d548e3251	NO	NO	1.00
bestreiten	w5_d548e3254	NO	NO	1.00
zu	w7_d548e3257	NO	NO	1.00
können;	w9_d548e3260	NO	NO	1.00
so	w11_d548e3263	NO	NO	1.00
hat	w13_d548e3267	NO	NO	1.00
das	w15_d548e3270	NO	NO	1.00
Unter=haus	w1_d548e3275	NO	NO	1.00
am	w3_d548e3278	NO	NO	1.00
6.	w5_d548e3281	NO	NO	0.99
dieses,	w7_d548e3284	NO	NO	0.98
nachdem	w9_d548e3287	NO	NO	1.00
es	w11_d548e3290	NO	NO	1.00
zu	w13_d548e3294	NO	NO	1.00
vor	w1_d548e3299	NO	NO	1.00
verordnet,	w3_d548e3302	NO	NO	1.00
daß	w5_d548e3305	NO	NO	1.00
die	w7_d548e3308	NO	NO	0.85
im	w9_d548e3311	NO	NO	1.00
Jahr	w11_d548e3314	NO	NO	1.00
1759.	w13_d548e3318	NO	NO	1.00
auf	w1_d548e3323	NO	NO	1.00
Abschlag	w3_d548e3326	NO	NO	1.00
der	w5_d548e3329	NO	NO	1.00
Unterhaltungs=kosten	w7_d548e3332	NO	NO	0.97
der	w9_d548e3335	NO	NO	0.91
Militz	w1_d548e3341	NO	NO	1.00
bewilligte,	w3_d548e3344	NO	NO	1.00
und	w5_d548e3347	NO	NO	1.00
noch	w7_d548e3350	NO	NO	1.00
in	w9_d548e3353	NO	NO	1.00
der	w11_d548e3356	NO	NO	1.00
Cassa	w13_d548e3360	NO	NO	1.00
der	w15_d548e3363	NO	NO	1.00
Bank	w1_d548e3368	NO	NO	1.00
befindliche	w3_d548e3371	NO	NO	0.99
88.	w5_d548e3374	NO	NO	1.00
tausend	w7_d548e3377	NO	NO	0.99
667.	w9_d548e3380	NO	NO	0.97
Pfund	w11_d548e3383	NO	NO	1.00
Sterl.	w1_d548e3388	NO	NO	1.00
10.	w3_d548e3391	NO	NO	1.00
Sh.	w5_d548e3394	NO	NO	1.00
zu	w7_d548e3397	NO	NO	1.00
denen	w9_d548e3400	NO	NO	0.95
Subsidien	w11_d548e3403	NO	NO	1.00
für	w13_d548e3407	NO	NO	1.00
das	w15_d548e3410	NO	NO	1.00
lauffende	w1_d548e3415	NO	NO	0.96
Jahr	w3_d548e3418	NO	NO	1.00
geschlagen	w5_d548e3421	NO	NO	1.00
