<doc id="edoc_wd_1744-03-07" attrs="word id hi label cert" year="1744" month="03" day="07" corpus="1" cert="1.00">
<docTitle id="docTitle_1">
Anno	w1	YES	NO	1.00
1744	w2	NO	NO	1.00
<g/>
.
<g/>
(
Num	w5	YES	NO	1.00
<g/>
.
20	w7	NO	NO	1.00
<g/>
.
<g/>
)
7	w10	NO	NO	1.00
<g/>
.
Martii	w12	YES	NO	1.00
<g/>
.
Wienerisches	w14	NO	NO	1.00
DIARIUM	w15	YES	NO	1.00
<g/>
.
</docTitle>
<imprimatur id="tit3">
Mit	w17	NO	NO	1.00
Jhrer	w18	NO	NO	1.00
Königlichen	w19	NO	NO	1.00
Majestät	w20	NO	NO	1.00
Freyheit	w21	NO	NO	1.00
<g/>
.
</imprimatur>
<head id="hl1">
Aus	w38	NO	NO	1.00
Spanien	w39	NO	NO	1.00
<g/>
.
</head>
<head id="hl2">
Madrid	w41	NO	NO	1.00
28	w42	NO	NO	1.00
<g/>
.
Jan	w44	NO	NO	1.00
<g/>
.
</head>
<p id="p4">
DEr	w46	NO	NO	1.00
Königl	w47	NO	NO	1.00
<g/>
.
Hof	w49	NO	NO	1.00
befindet	w50	NO	NO	1.00
sich	w51	NO	NO	1.00
noch	w52	NO	NO	1.00
im	w53	NO	NO	1.00
Pardo	w54	NO	NO	1.00
<g/>
/
wo	w56	NO	NO	1.00
das	w57	NO	NO	1.00
ab	w58	NO	NO	1.00
<g/>
=
und	w60	NO	NO	1.00
zulaufen	w61	NO	NO	1.00
von	w62	NO	NO	1.00
Curriers	w63	NO	NO	1.00
annoch	w64	NO	NO	1.00
immerhin	w65	NO	NO	1.00
stark	w66	NO	NO	1.00
ist	w67	NO	NO	1.00
<g/>
.
Der	w69	NO	NO	1.00
Se=cretarius	w70	NO	NO	1.00
<g/>
=
von	w72	NO	NO	1.00
dem	w73	NO	NO	1.00
neu	w74	NO	NO	1.00
<g/>
=
bestellten	w76	NO	NO	1.00
Ge=sandten	w77	NO	NO	1.00
<g/>
=
des	w79	NO	NO	1.00
Königs	w80	NO	NO	1.00
in	w81	NO	NO	1.00
Portugall	w82	NO	NO	1.00
bei	w83	NO	NO	1.00
hiesigem	w84	NO	NO	1.00
Hof	w85	NO	NO	1.00
des	w86	NO	NO	1.00
Vice	w87	NO	NO	1.00
<g/>
=
Grafen	w89	NO	NO	1.00
von	w90	NO	NO	1.00
Puente	w91	NO	NO	1.00
de	w92	NO	NO	1.00
Lima	w93	NO	NO	1.00
ist	w94	NO	NO	1.00
schon	w95	NO	NO	1.00
hier	w96	NO	NO	1.00
angelan=get	w97	NO	NO	1.00
<g/>
=
<g/>
/
dahero	w100	NO	NO	1.00
wird	w101	NO	NO	1.00
der	w102	NO	NO	1.00
Herr	w103	NO	NO	1.00
Gesandte	w104	NO	NO	1.00
selbst	w105	NO	NO	1.00
ebenfalls	w106	NO	NO	1.00
täglich	w107	NO	NO	1.00
erwartet	w108	NO	NO	1.00
<g/>
.
Der	w110	NO	NO	1.00
Raht	w111	NO	NO	1.00
von	w112	NO	NO	1.00
der	w113	NO	NO	1.00
Stadt	w114	NO	NO	1.00
Chambery	w115	NO	NO	1.00
in	w116	NO	NO	1.00
Sa=voyen	w117	NO	NO	1.00
<g/>
=
hat	w119	NO	NO	1.00
bey	w120	NO	NO	1.00
hiesigem	w121	NO	NO	1.00
Hof	w122	NO	NO	1.00
seine	w123	NO	NO	1.00
Be=schwerden	w124	NO	NO	1.00
<g/>
=
vorstellen	w126	NO	NO	1.00
lassen	w127	NO	NO	1.00
über	w128	NO	NO	1.00
die	w129	NO	NO	1.00
un=erschwingliche	w130	NO	NO	1.00
<g/>
=
Geld	w132	NO	NO	1.00
<g/>
=
Summen	w134	NO	NO	1.00
<g/>
/
welche	w136	NO	NO	1.00
für	w137	NO	NO	1.00
die	w138	NO	NO	1.00
in	w139	NO	NO	1.00
selbigem	w140	NO	NO	1.00
Hertzogtum	w141	NO	NO	1.00
gelege=ne	w142	NO	NO	1.00
<g/>
=
Truppen	w144	NO	NO	1.00
des	w145	NO	NO	1.00
Königs	w146	NO	NO	1.00
ausgeschrie=ben	w147	NO	NO	1.00
<g/>
=
worden	w149	NO	NO	1.00
<g/>
.
</p>
<head id="hl3">
Madrid	w151	NO	NO	1.00
3	w152	NO	NO	1.00
<g/>
.
Febr	w154	NO	NO	1.00
<g/>
.
</head>
<p id="p5">
Der	w156	NO	NO	1.00
Graß	w157	NO	NO	1.00
von	w158	NO	NO	1.00
Montijo	w159	NO	NO	1.00
<g/>
/
welcher	w161	NO	NO	1.00
für	w162	NO	NO	1.00
3	w163	NO	NO	1.00
<g/>
.
Wochen	w165	NO	NO	1.00
Erlaubnuß	w166	NO	NO	1.00
begehret	w167	NO	NO	1.00
anhe=ro	w168	NO	NO	1.00
<g/>
=
zu	w170	NO	NO	1.00
kommen	w171	NO	NO	1.00
<g/>
/
wird	w173	NO	NO	1.00
übermorgen	w174	NO	NO	1.00
er=wartet	w175	NO	NO	1.00
<g/>
=
<g/>
;
Es	w178	NO	NO	1.00
wäre	w179	NO	NO	1.00
aber	w180	NO	NO	1.00
dem	w181	NO	NO	1.00
König	w182	NO	NO	1.00
angenehmer	w183	NO	NO	1.00
gewesen	w184	NO	NO	1.00
<g/>
/
wann	w186	NO	NO	1.00
derselbe	w187	NO	NO	1.00
bey	w188	NO	NO	1.00
diesen	w189	NO	NO	1.00
mißlichen	w190	NO	NO	1.00
Zeiten	w191	NO	NO	1.00
an	w192	NO	NO	1.00
seinem	w193	NO	NO	1.00
Gesandtschafts	w194	NO	NO	1.00
<g/>
=
Ort	w196	NO	NO	1.00
verbliben	w197	NO	NO	1.00
wäre	w198	NO	NO	1.00
<g/>
/
indeme	w200	NO	NO	1.00
man	w201	NO	NO	1.00
sicher	w202	NO	NO	1.00
weis	w203	NO	NO	1.00
<g/>
/
daß	w205	NO	NO	1.00
dieser	w206	NO	NO	1.00
Mi=nister	w207	NO	NO	1.00
<g/>
=
nur	w209	NO	NO	1.00
darum	w210	NO	NO	1.00
anhero	w211	NO	NO	1.00
zu	w212	NO	NO	1.00
kommen	w213	NO	NO	1.00
verlanget	w214	NO	NO	1.00
<g/>
/
um	w216	NO	NO	1.00
dessen	w217	NO	NO	1.00
Herrn	w218	NO	NO	1.00
Bruder	w219	NO	NO	1.00
Marquis	w220	NO	NO	1.00
de	w221	NO	NO	1.00
Mansera	w222	NO	NO	1.00
zu	w223	NO	NO	1.00
einer	w224	NO	NO	1.00
Com=pagnie	w225	NO	NO	1.00
<g/>
=
der	w227	NO	NO	1.00
Königl	w228	NO	NO	1.00
<g/>
.
Leib	w230	NO	NO	1.00
<g/>
=
Wacht	w232	NO	NO	1.00
be=hülflich	w233	NO	NO	1.00
<g/>
=
zu	w235	NO	NO	1.00
seyn	w236	NO	NO	1.00
<g/>
/
allein	w238	NO	NO	1.00
es	w239	NO	NO	1.00
scheinet	w240	NO	NO	1.00
nicht	w241	NO	NO	1.00
</p>
<p id="p6">
das	w242	NO	NO	1.00
er	w243	NO	NO	1.00
darinn	w244	NO	NO	1.00
etwas	w245	NO	NO	1.00
fruchtbares	w246	NO	NO	1.00
aus	w247	NO	NO	1.00
ausrichten	w248	NO	NO	1.00
werde	w249	NO	NO	1.00
<g/>
/
massen	w251	NO	NO	1.00
selbige	w252	NO	NO	1.00
dem	w253	NO	NO	1.00
Grafen	w254	NO	NO	1.00
von	w255	NO	NO	1.00
Galve	w256	NO	NO	1.00
zugedacht	w257	NO	NO	1.00
<g/>
/
wie	w259	NO	NO	1.00
dann	w260	NO	NO	1.00
auch	w261	NO	NO	1.00
die	w262	NO	NO	1.00
Jtaliänische	w263	NO	NO	1.00
Compa=gnie	w264	NO	NO	1.00
<g/>
=
dieser	w266	NO	NO	1.00
Leib	w267	NO	NO	1.00
<g/>
=
Wacht	w269	NO	NO	1.00
dem	w270	NO	NO	1.00
jungen	w271	NO	NO	1.00
Printzen	w272	NO	NO	1.00
von	w273	NO	NO	1.00
Masserant	w274	NO	NO	1.00
<g/>
/
welcher	w276	NO	NO	1.00
als	w277	NO	NO	1.00
Marschall	w278	NO	NO	1.00
de	w279	NO	NO	1.00
Camp	w280	NO	NO	1.00
in	w281	NO	NO	1.00
der	w282	NO	NO	1.00
Lombardie	w283	NO	NO	1.00
Dienste	w284	NO	NO	1.00
thut	w285	NO	NO	1.00
<g/>
/
bestimmet	w287	NO	NO	1.00
ist	w288	NO	NO	1.00
<g/>
.
Es	w290	NO	NO	1.00
wer=den	w291	NO	NO	1.00
<g/>
=
indessen	w293	NO	NO	1.00
noch	w294	NO	NO	1.00
immer	w295	NO	NO	1.00
grosse	w296	NO	NO	1.00
Sum=men	w297	NO	NO	1.00
<g/>
=
Gold	w299	NO	NO	1.00
nach	w300	NO	NO	1.00
Toulon	w301	NO	NO	1.00
übermachet	w302	NO	NO	1.00
<g/>
.
</p>
<p id="p7">
Als	w304	NO	NO	1.00
verwichene	w305	NO	NO	1.00
Wochen	w306	NO	NO	1.00
ein	w307	NO	NO	1.00
Deta=schement	w308	NO	NO	1.00
<g/>
=
von	w310	NO	NO	1.00
8	w311	NO	NO	1.00
<g/>
.
Mann	w313	NO	NO	1.00
samt	w314	NO	NO	1.00
einem	w315	NO	NO	1.00
Wachtmeister	w316	NO	NO	1.00
von	w317	NO	NO	1.00
denen	w318	NO	NO	1.00
Jnvaliden	w319	NO	NO	1.00
der	w320	NO	NO	1.00
Gardes	w321	NO	NO	1.00
zu	w322	NO	NO	1.00
Madrid	w323	NO	NO	1.00
bey	w324	NO	NO	1.00
dem	w325	NO	NO	1.00
Pal=last	w326	NO	NO	1.00
<g/>
=
des	w328	NO	NO	1.00
Französischen	w329	NO	NO	1.00
Bottschafters	w330	NO	NO	1.00
mit	w331	NO	NO	1.00
zweyen	w332	NO	NO	1.00
Ausreisseren	w333	NO	NO	1.00
<g/>
/
so	w335	NO	NO	1.00
sie	w336	NO	NO	1.00
in	w337	NO	NO	1.00
das	w338	NO	NO	1.00
Gefängnuß	w339	NO	NO	1.00
begleiteten	w340	NO	NO	1.00
<g/>
/
vorbey	w342	NO	NO	1.00
mar=schireten	w343	NO	NO	1.00
<g/>
=
<g/>
/
wurden	w346	NO	NO	1.00
selbige	w347	NO	NO	1.00
von	w348	NO	NO	1.00
dessen	w349	NO	NO	1.00
Bedienten	w350	NO	NO	1.00
angegriffen	w351	NO	NO	1.00
<g/>
/
und	w353	NO	NO	1.00
wolten	w354	NO	NO	1.00
die	w355	NO	NO	1.00
Gefangene	w356	NO	NO	1.00
durchaus	w357	NO	NO	1.00
loß	w358	NO	NO	1.00
haben	w359	NO	NO	1.00
<g/>
/
worwider	w361	NO	NO	1.00
sich	w362	NO	NO	1.00
die	w363	NO	NO	1.00
Soldaten	w364	NO	NO	1.00
gesetzet	w365	NO	NO	1.00
<g/>
/
jedoch	w367	NO	NO	1.00
der	w368	NO	NO	1.00
Liberey	w369	NO	NO	1.00
des	w370	NO	NO	1.00
Bottschafters	w371	NO	NO	1.00
eine	w372	NO	NO	1.00
Zeitlang	w373	NO	NO	1.00
mit	w374	NO	NO	1.00
der	w375	NO	NO	1.00
Thätlichkeit	w376	NO	NO	1.00
ver=schoneten	w377	NO	NO	1.00
<g/>
=
<g/>
/
als	w380	NO	NO	1.00
aber	w381	NO	NO	1.00
der	w382	NO	NO	1.00
Wachtmeister	w383	NO	NO	1.00
sahe	w384	NO	NO	1.00
<g/>
/
daß	w386	NO	NO	1.00
die	w387	NO	NO	1.00
Zahl	w388	NO	NO	1.00
deren	w389	NO	NO	1.00
Bedienten	w390	NO	NO	1.00
im=mer	w391	NO	NO	1.00
<g/>
=
grösser	w393	NO	NO	1.00
wurde	w394	NO	NO	1.00
<g/>
/
und	w396	NO	NO	1.00
die	w397	NO	NO	1.00
Ausreissere	w398	NO	NO	1.00
endlich	w399	NO	NO	1.00
von	w400	NO	NO	1.00
denenselben	w401	NO	NO	1.00
könten	w402	NO	NO	1.00
aufge=hoben	w403	NO	NO	1.00
<g/>
=
werden	w405	NO	NO	1.00
<g/>
/
hat	w407	NO	NO	1.00
er	w408	NO	NO	1.00
seinen	w409	NO	NO	1.00
Solda=ten	w410	NO	NO	1.00
<g/>
=
befohlen	w412	NO	NO	1.00
Feuer	w413	NO	NO	1.00
zu	w414	NO	NO	1.00
geben	w415	NO	NO	1.00
<g/>
/
wordurch	w417	NO	NO	1.00
ein	w418	NO	NO	1.00
Postilion	w419	NO	NO	1.00
des	w420	NO	NO	1.00
Königl	w421	NO	NO	1.00
<g/>
.
Französischen	w423	NO	NO	1.00
Bottschafters	w424	NO	NO	1.00
auf	w425	NO	NO	1.00
der	w426	NO	NO	1.00
Thürschwelle	w427	NO	NO	1.00
ge=tödtet	w428	NO	NO	1.00
<g/>
=
wurde	w430	NO	NO	1.00
<g/>
;
Worauf	w432	NO	NO	1.00
gedachte	w433	NO	NO	1.00
Jnvaliden	w434	NO	NO	1.00
<g/>
=
</p>
<p id="p8">
validen	w438	NO	NO	1.00
ihre	w439	NO	NO	1.00
Ausreissere	w440	NO	NO	1.00
in	w441	NO	NO	1.00
die	w442	NO	NO	1.00
Gewahr=same	w443	NO	NO	1.00
<g/>
=
begleiteten	w445	NO	NO	1.00
<g/>
:
Nachdeme	w447	NO	NO	1.00
sie	w448	NO	NO	1.00
aber	w449	NO	NO	1.00
vernommen	w450	NO	NO	1.00
<g/>
/
daß	w452	NO	NO	1.00
ein	w453	NO	NO	1.00
Bedienter	w454	NO	NO	1.00
des	w455	NO	NO	1.00
Bottschafters	w456	NO	NO	1.00
todt	w457	NO	NO	1.00
geblieben	w458	NO	NO	1.00
<g/>
/
haben	w460	NO	NO	1.00
sie	w461	NO	NO	1.00
sich	w462	NO	NO	1.00
sammentlich	w463	NO	NO	1.00
<g/>
/
aus	w465	NO	NO	1.00
Forcht	w466	NO	NO	1.00
ein=gefangen	w467	NO	NO	1.00
<g/>
=
zu	w469	NO	NO	1.00
werden	w470	NO	NO	1.00
<g/>
/
in	w472	NO	NO	1.00
eine	w473	NO	NO	1.00
Kirche	w474	NO	NO	1.00
in	w475	NO	NO	1.00
Sicherheit	w476	NO	NO	1.00
begeben	w477	NO	NO	1.00
<g/>
.
Allein	w479	NO	NO	1.00
als	w480	NO	NO	1.00
der	w481	NO	NO	1.00
Bottschafter	w482	NO	NO	1.00
wegen	w483	NO	NO	1.00
dieser	w484	NO	NO	1.00
That	w485	NO	NO	1.00
von	w486	NO	NO	1.00
dem	w487	NO	NO	1.00
König	w488	NO	NO	1.00
Satisfaction	w489	NO	NO	1.00
begehret	w490	NO	NO	1.00
<g/>
/
ha=ben	w492	NO	NO	1.00
<g/>
=
Jhre	w494	NO	NO	1.00
Majestät	w495	NO	NO	1.00
alsobald	w496	NO	NO	1.00
der	w497	NO	NO	1.00
Ge=richts	w498	NO	NO	1.00
<g/>
=
<g/>
=
Kammer	w501	NO	NO	1.00
Befehl	w502	NO	NO	1.00
ertheilet	w503	NO	NO	1.00
<g/>
/
die=se	w505	NO	NO	1.00
<g/>
=
Soldaten	w507	NO	NO	1.00
aus	w508	NO	NO	1.00
der	w509	NO	NO	1.00
Kirchen	w510	NO	NO	1.00
ziehen	w511	NO	NO	1.00
zu	w512	NO	NO	1.00
lassen	w513	NO	NO	1.00
<g/>
/
welches	w515	NO	NO	1.00
nach	w516	NO	NO	1.00
erhaltener	w517	NO	NO	1.00
Erlaub=nuß	w518	NO	NO	1.00
<g/>
=
von	w520	NO	NO	1.00
dem	w521	NO	NO	1.00
Bischöflichen	w522	NO	NO	1.00
Verweser	w523	NO	NO	1.00
<g/>
/
sogleich	w525	NO	NO	1.00
beschehen	w526	NO	NO	1.00
<g/>
/
und	w528	NO	NO	1.00
seynd	w529	NO	NO	1.00
die	w530	NO	NO	1.00
Sol=daten	w531	NO	NO	1.00
<g/>
=
in	w533	NO	NO	1.00
die	w534	NO	NO	1.00
Gefängnuß	w535	NO	NO	1.00
geleget	w536	NO	NO	1.00
wor=den	w537	NO	NO	1.00
<g/>
=
<g/>
:
der	w540	NO	NO	1.00
Wachtmeister	w541	NO	NO	1.00
ist	w542	NO	NO	1.00
zu	w543	NO	NO	1.00
dem	w544	NO	NO	1.00
Strang	w545	NO	NO	1.00
<g/>
/
und	w547	NO	NO	1.00
der	w548	NO	NO	1.00
jenige	w549	NO	NO	1.00
Soldat	w550	NO	NO	1.00
<g/>
/
so	w552	NO	NO	1.00
den	w553	NO	NO	1.00
unglücklichen	w554	NO	NO	1.00
Schuß	w555	NO	NO	1.00
gethan	w556	NO	NO	1.00
<g/>
/
nach=deme	w558	NO	NO	1.00
<g/>
=
er	w560	NO	NO	1.00
den	w561	NO	NO	1.00
Wachtmeister	w562	NO	NO	1.00
zum	w563	NO	NO	1.00
Gal=gen	w564	NO	NO	1.00
<g/>
=
begleitet	w566	NO	NO	1.00
<g/>
/
auf	w568	NO	NO	1.00
die	w569	NO	NO	1.00
Galeeren	w570	NO	NO	1.00
