<doc id="wr_1756-12-08" attrs="word id hi label cert" year="1756" month="12" day="08" corpus="2" cert="0.987">
<docTitle id="docTitle_1">
Num.	w1_d98e2673	NO	NO	1.00
98.	w2_d98e2675	NO	NO	1.00
Mittwochs=anhang	w3_d98e2677	NO	NO	1.00
8.	w4_d98e2679	NO	NO	1.00
December	w5_d98e2681	NO	NO	1.00
1756.	w6_d98e2683	NO	NO	1.00
Wienerisches	w1_d98e2596	NO	NO	1.00
DIARIUM	w2_d98e2596	NO	NO	1.00
</docTitle>
<imprimatur id="imp6_d98e2545">
Gedruckt	w1_d98e2622	NO	NO	0.99
in	w3_d98e2625	NO	NO	1.00
der	w5_d98e2628	NO	NO	1.00
Kaiserl.	w7_d98e2631	NO	NO	1.00
Königl.	w9_d98e2634	NO	NO	0.94
privilegirten	w11_d98e2637	NO	NO	0.97
Zeitungsbuch	w13_d98e2641	NO	NO	0.94
druckerey	w1_d98e2646	NO	NO	0.94
im	w3_d98e2649	NO	NO	1.00
neuen	w5_d98e2652	NO	NO	1.00
Michaeler=haus	w7_d98e2655	NO	NO	1.00
mit	w9_d98e2658	NO	NO	0.85
von	w11_d98e2661	NO	NO	1.00
Ghelischen	w13_d98e2665	NO	NO	0.99
Schriften.	w15_d98e2668	NO	NO	0.97
</imprimatur>
<head id="h2_d98e2688">
Londen	w1_d98e2692	NO	NO	1.00
19.	w3_d98e2695	NO	NO	0.94
Nov.	w5_d98e2698	NO	NO	0.98
</head>
<p id="p4_d98e2701">
DEstern	w1_d98e2705	NO	NO	0.98
hielte	w3_d98e2708	NO	NO	1.00
der	w5_d98e2711	NO	NO	1.00
König	w7_d98e2714	NO	NO	1.00
ein	w9_d98e2717	NO	NO	1.00
Capitu	w11_d98e2720	NO	NO	0.92
Deas	w1_d98e2725	NO	NO	0.62
des	w3_d98e2728	NO	NO	1.00
Hosen=band=ordens,	w5_d98e2731	NO	NO	1.00
in	w7_d98e2734	NO	NO	1.00
welchem	w9_d98e2737	NO	NO	0.98
Bänder	w1_d98e2742	NO	NO	1.00
an	w3_d98e2745	NO	NO	0.80
Se.	w1_d98e2751	NO	NO	1.00
Majestät	w3_d98e2754	NO	NO	1.00
4.	w5_d98e2757	NO	NO	1.00
vacante	w7_d98e2760	NO	NO	1.00
den	w1_d98e2765	NO	NO	0.99
Herzog	w3_d98e2768	NO	NO	0.99
von	w5_d98e2771	NO	NO	1.00
Devonshire,	w7_d98e2774	NO	NO	0.98
und	w9_d98e2777	NO	NO	1.00
an	w11_d98e2780	NO	NO	1.00
die	w13_d98e2784	NO	NO	1.00
Grafen	w1_d98e2789	NO	NO	1.00
von	w3_d98e2792	NO	NO	1.00
Carlisle,	w5_d98e2795	NO	NO	1.00
von	w7_d98e2798	NO	NO	1.00
Northumberland	w9_d98e2801	NO	NO	1.00
und	w1_d98e2806	NO	NO	0.87
Herdford	w3_d98e2809	NO	NO	1.00
vergeben	w5_d98e2812	NO	NO	1.00
haben.	w7_d98e2815	NO	NO	1.00
Eben	w9_d98e2818	NO	NO	1.00
gestern	w11_d98e2821	NO	NO	1.00
legte	w1_d98e2827	NO	NO	1.00
der	w3_d98e2830	NO	NO	1.00
Graf	w5_d98e2833	NO	NO	0.88
von	w7_d98e2836	NO	NO	1.00
Hardwicke	w9_d98e2839	NO	NO	1.00
seine	w11_d98e2842	NO	NO	1.00
Bedie	w13_d98e2846	NO	NO	0.94
nung	w1_d98e2851	NO	NO	0.98
als	w3_d98e2854	NO	NO	1.00
Groß=canzler	w5_d98e2857	NO	NO	1.00
nieder,	w7_d98e2860	NO	NO	0.99
welche	w9_d98e2863	NO	NO	1.00
nun	w11_d98e2866	NO	NO	1.00
par	w1_d98e2871	NO	NO	1.00
interim	w3_d98e2874	NO	NO	1.00
durch	w5_d98e2877	NO	NO	1.00
eine	w7_d98e2880	NO	NO	1.00
Commißion	w9_d98e2883	NO	NO	1.00
wird	w11_d98e2886	NO	NO	1.00
ver	w13_d98e2890	NO	NO	1.00
waltet	w1_d98e2895	NO	NO	0.93
werden.	w3_d98e2898	NO	NO	1.00
Am	w5_d98e2901	NO	NO	1.00
Dienstag	w7_d98e2904	NO	NO	0.96
wurde	w9_d98e2907	NO	NO	1.00
ein	w11_d98e2910	NO	NO	1.00
Expresser	w1_d98e2916	NO	NO	1.00
nach	w3_d98e2919	NO	NO	1.00
Madrid	w5_d98e2922	NO	NO	1.00
abgesandt,	w7_d98e2925	NO	NO	1.00
wohin	w9_d98e2928	NO	NO	1.00
er	w11_d98e2931	NO	NO	1.00
wie	w1_d98e2936	NO	NO	1.00
man	w3_d98e2939	NO	NO	1.00
sagt,	w5_d98e2942	NO	NO	1.00
das	w7_d98e2945	NO	NO	1.00
Resultat	w9_d98e2948	NO	NO	1.00
der	w11_d98e2951	NO	NO	1.00
Delibeca	w13_d98e2955	NO	NO	0.96
tionen	w1_d98e2960	NO	NO	1.00
verschiedener	w3_d98e2963	NO	NO	0.94
Staats=rähte	w5_d98e2966	NO	NO	1.00
überbrin	w7_d98e2969	NO	NO	1.00
get,	w1_d98e2974	NO	NO	0.92
welche	w3_d98e2977	NO	NO	1.00
ganz	w5_d98e2980	NO	NO	1.00
kürz	w7_d98e2983	NO	NO	1.00
über	w9_d98e2986	NO	NO	1.00
die	w11_d98e2989	NO	NO	1.00
von	w13_d98e2993	NO	NO	1.00
dem	w15_d98e2996	NO	NO	1.00
Spa	w17_d98e2999	NO	NO	1.00
nischen	w1_d98e3005	NO	NO	0.98
Hof	w3_d98e3008	NO	NO	1.00
gethane	w5_d98e3011	NO	NO	1.00
Propositiones,	w7_d98e3014	NO	NO	1.00
um	w9_d98e3017	NO	NO	1.00
un	w11_d98e3020	NO	NO	1.00
sern	w1_d98e3025	NO	NO	1.00
Hof	w3_d98e3028	NO	NO	1.00
zu	w5_d98e3031	NO	NO	1.00
einem	w7_d98e3034	NO	NO	1.00
Vergleich	w9_d98e3037	NO	NO	1.00
mit	w11_d98e3040	NO	NO	1.00
Frankreich	w13_d98e3044	NO	NO	0.97
zu	w1_d98e3049	NO	NO	1.00
engagiren,	w3_d98e3052	NO	NO	1.00
gehalten	w5_d98e3055	NO	NO	1.00
worden;	w7_d98e3058	NO	NO	1.00
weil	w9_d98e3061	NO	NO	1.00
man	w11_d98e3064	NO	NO	1.00
aber	w1_d98e3069	NO	NO	1.00
kein	w3_d98e3072	NO	NO	1.00
Ansehen	w5_d98e3075	NO	NO	0.97
zu	w7_d98e3078	NO	NO	1.00
einem	w9_d98e3081	NO	NO	1.00
künftigen	w11_d98e3084	NO	NO	1.00
Frieden	w13_d98e3088	NO	NO	0.94
