<doc id="wr_1762-06-23" attrs="word id hi label cert" year="1762" month="06" day="23" corpus="2" cert="0.987">
<docTitle id="docTitle_1">
Num.	w1_d676e4149	NO	NO	1.00
50.	w2_d676e4151	NO	NO	1.00
Mittwochs=anhang	w3_d676e4153	NO	NO	1.00
23.	w4_d676e4155	NO	NO	1.00
Jmnii	w5_d676e4157	NO	NO	1.00
1762.	w6_d676e4159	NO	NO	1.00
Wienerisches	w1_d676e4076	NO	NO	1.00
DIARIUM	w2_d676e4076	NO	NO	1.00
</docTitle>
<imprimatur id="imp6_d676e4012">
Gedruckt	w1_d676e4091	NO	NO	1.00
in	w3_d676e4094	NO	NO	1.00
dem	w5_d676e4097	NO	NO	0.93
Kaiserl.	w7_d676e4100	NO	NO	1.00
Kön.	w9_d676e4103	NO	NO	1.00
privilegirten	w11_d676e4106	NO	NO	0.97
Zeitungs=verlag	w13_d676e4110	NO	NO	0.97
und	w15_d676e4113	NO	NO	1.00
Buch	w17_d676e4116	NO	NO	1.00
druckerey	w1_d676e4121	NO	NO	0.95
im	w3_d676e4124	NO	NO	1.00
neuen	w5_d676e4127	NO	NO	1.00
Michaeler=haus	w7_d676e4130	NO	NO	1.00
mit	w9_d676e4133	NO	NO	1.00
von	w11_d676e4136	NO	NO	1.00
Ghelischen	w13_d676e4140	NO	NO	0.98
Schriften.	w15_d676e4143	NO	NO	0.99
</imprimatur>
<head id="h2_d676e4164">
Londen	w1_d676e4168	NO	NO	1.00
8.	w3_d676e4171	NO	NO	1.00
Junii.	w5_d676e4174	NO	NO	1.00
</head>
<p id="p4_d676e4177">
DEr	w1_d676e4181	NO	NO	0.99
König	w3_d676e4184	NO	NO	0.99
ware	w5_d676e4187	NO	NO	1.00
diese	w7_d676e4190	NO	NO	1.00
Tage	w9_d676e4193	NO	NO	1.00
her	w11_d676e4196	NO	NO	1.00
etwas	w13_d676e4200	NO	NO	1.00
unpaß,	w1_d676e4205	NO	NO	0.98
dahero	w3_d676e4208	NO	NO	1.00
man	w5_d676e4211	NO	NO	1.00
ihme	w7_d676e4214	NO	NO	1.00
den	w9_d676e4217	NO	NO	1.00
6.	w11_d676e4220	NO	NO	0.99
die	w13_d676e4224	NO	NO	1.00
ses	w1_d676e4229	NO	NO	1.00
zur	w3_d676e4232	NO	NO	1.00
Ader	w5_d676e4235	NO	NO	0.88
gelassen,	w7_d676e4238	NO	NO	0.95
worauf	w9_d676e4241	NO	NO	1.00
sich	w11_d676e4244	NO	NO	0.91
Derselbe	w1_d676e4250	NO	NO	1.00
etwas	w3_d676e4253	NO	NO	1.00
besser	w5_d676e4256	NO	NO	0.94
zu	w7_d676e4259	NO	NO	1.00
befinden	w9_d676e4262	NO	NO	0.98
wiederum	w11_d676e4265	NO	NO	1.00
angefangen.	w1_d676e4270	NO	NO	0.97
</p>
<p id="p6_d676e4273">
Die	w1_d676e4277	NO	NO	1.00
Regierung	w3_d676e4280	NO	NO	1.00
hat	w5_d676e4283	NO	NO	1.00
